x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
249,-52,50,-106,-220,-37,10
248,-53,51,-107,-220,-37,10
249,-53,50,-105,-220,-37,10
246,-64,48,-105,-221,-36,10
248,-54,53,-107,-220,-36,10
248,-53,55,-106,-220,-36,10
248,-51,54,-105,-220,-36,10
249,-46,51,-126,-211,-33,10
249,-47,54,-115,-217,-27,10
248,-48,55,-118,-216,-26,10
249,-44,56,-117,-216,-26,10
249,-46,55,-119,-215,-27,10
248,-47,55,-119,-215,-26,10
248,-45,57,-118,-215,-26,10
248,-47,57,-119,-215,-26,10
248,-47,58,-118,-215,-26,10
248,-46,56,-117,-216,-26,10
247,-51,58,-117,-216,-27,10
247,-50,58,-117,-216,-26,10
248,-45,58,-117,-216,-27,10
249,-46,55,-117,-216,-27,10
249,-49,54,-118,-215,-27,10
248,-48,55,-117,-216,-27,10
248,-49,55,-117,-216,-27,10
248,-50,55,-117,-216,-27,10
247,-50,57,-116,-217,-27,10
247,-51,56,-116,-217,-26,10
247,-50,56,-116,-217,-26,10
248,-51,54,-116,-217,-26,10
248,-49,56,-115,-217,-26,10
247,-51,56,-116,-217,-26,10
247,-50,56,-116,-216,-26,10
248,-51,56,-116,-217,-26,10
248,-49,56,-116,-217,-26,10
248,-52,53,-116,-217,-26,10
248,-50,55,-115,-217,-26,10
248,-50,55,-116,-217,-26,11
248,-50,57,-116,-217,-27,11
250,-46,-24,-36,-148,-100,11
250,-60,12,220,-85,-10,11
249,-73,18,201,-98,-134,11
247,-70,16,208,-99,-77,11
242,-76,53,222,-75,-76,11
244,-64,57,223,-76,-72,11
244,-64,57,223,-76,-72,11
245,-63,57,223,-76,-71,11
244,-64,57,224,-76,-71,11
244,-63,57,224,-77,-69,11
244,-63,58,224,-77,-68,11
244,-64,58,224,-79,-68,11
244,-63,58,224,-80,-66,11
245,-62,57,224,-80,-66,11
244,-63,58,223,-80,-67,11
244,-63,57,224,-80,-67,11
245,-63,58,224,-79,-67,11
244,-64,58,223,-81,-66,11
244,-63,59,223,-82,-65,11
244,-63,58,223,-82,-65,11
243,-64,58,223,-83,-65,11
244,-63,58,223,-83,-64,11
244,-64,59,223,-83,-64,11
244,-62,58,223,-83,-64,11
244,-63,58,223,-83,-64,11
244,-63,58,223,-84,-64,11
244,-63,58,223,-83,-64,11
244,-63,59,223,-84,-63,11
244,-63,58,223,-84,-63,11
244,-63,58,223,-84,-62,11
244,-63,59,223,-84,-63,11
244,-64,59,223,-84,-62,11
244,-64,58,223,-84,-62,11
244,-64,59,223,-85,-62,11
244,-62,58,223,-85,-62,11
244,-64,59,223,-85,-62,11
244,-63,58,223,-85,-61,11
244,-64,59,223,-85,-61,11
