id,x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
alessandra,250,-63,-16,-31,-67,-241,11
alessandra,249,-64,-23,-31,-67,-242,11
alessandra,250,-63,-16,-31,-67,-242,11
alessandra,250,-64,-23,-31,-67,-242,11
alessandra,250,-63,-15,-32,-67,-241,11
alessandra,249,-64,-24,-31,-67,-242,11
alessandra,250,-64,-16,-31,-67,-242,11
alessandra,249,-64,-23,-32,-67,-242,11
alessandra,250,-63,-15,-31,-67,-242,11
alessandra,249,-64,-24,-31,-67,-242,11
alessandra,250,-63,-14,-31,-67,-241,11
alessandra,249,-64,-24,-31,-67,-242,11
alessandra,250,-63,-15,-31,-67,-242,11
alessandra,249,-64,-24,-31,-67,-241,11
alessandra,250,-63,-15,-31,-67,-242,11
alessandra,250,-63,-18,-31,-67,-242,12
alessandra,252,-57,-24,-31,-67,-241,12
alessandra,247,6,-72,-33,-67,-241,12
alessandra,251,-9,-54,-20,-100,-237,12
alessandra,249,-26,-52,-44,-89,-234,12
alessandra,256,-29,-8,14,-106,-232,12
alessandra,252,-58,34,24,-82,-238,12
alessandra,248,-76,12,9,-79,-239,12
alessandra,244,-85,8,-31,-69,-239,12
alessandra,244,-86,20,-32,-70,-240,12
alessandra,245,-78,20,-29,-67,-242,12
alessandra,245,-82,2,-25,-70,-240,12
alessandra,245,-80,8,-24,-69,-240,12
alessandra,246,-78,2,-22,-70,-241,12
alessandra,246,-78,8,-23,-70,-241,12
alessandra,246,-76,21,-22,-70,-241,12
alessandra,246,-79,8,-22,-70,-241,12
alessandra,247,-74,11,-22,-70,-241,12
alessandra,247,-76,7,-22,-70,-241,12
alessandra,247,-77,5,-22,-69,-241,12
alessandra,246,-76,11,-22,-70,-241,12
alessandra,247,-76,5,-22,-69,-241,12
alessandra,246,-75,15,-22,-70,-241,12
alessandra,246,-77,3,-22,-70,-241,12
alessandra,246,-75,20,-22,-70,-241,12
alessandra,246,-77,5,-22,-69,-241,12
alessandra,246,-77,0,-22,-69,-242,12
alessandra,246,-74,18,-22,-70,-242,12
alessandra,246,-77,-1,-22,-69,-241,12
alessandra,246,-74,19,-22,-70,-241,12
alessandra,247,-77,2,-22,-69,-241,12
alessandra,246,-73,21,-22,-69,-241,12
alessandra,247,-77,3,-22,-69,-241,12
alessandra,246,-74,19,-22,-69,-241,12
alessandra,246,-77,0,-22,-69,-241,12
alessandra,246,-77,1,-22,-69,-242,12
alessandra,246,-75,14,-22,-69,-241,12
alessandra,246,-76,-1,-22,-69,-242,12
alessandra,247,-76,7,-22,-69,-242,12
alessandra,247,-76,8,-23,-69,-241,12
alessandra,246,-77,-1,-23,-70,-241,12
alessandra,247,-74,16,-22,-69,-241,12
alessandra,247,-76,0,-22,-69,-241,12
alessandra,247,-76,2,-22,-69,-241,12
alessandra,247,-75,13,-22,-69,-242,12
alessandra,247,-76,5,-22,-69,-241,12
alessandra,247,-75,9,-22,-69,-241,12
alessandra,247,-76,0,-23,-69,-242,12
alessandra,247,-76,3,-22,-69,-242,12
alessandra,247,-74,13,-22,-69,-242,12
alessandra,246,-76,0,-22,-69,-241,12
alessandra,247,-73,17,-22,-69,-242,12
alessandra,247,-76,-1,-22,-69,-242,12
alessandra,247,-73,20,-23,-69,-241,12
alessandra,247,-76,0,-22,-69,-242,12
alessandra,247,-73,18,-22,-69,-241,12
alessandra,247,-76,1,-22,-69,-242,12
alessandra,247,-75,12,-23,-69,-241,12
alessandra,246,-76,4,-22,-69,-242,12
aurora,5,66,-247,-249,1,-18,1
aurora,0,77,-244,-249,1,-14,1
aurora,-2,68,-247,-249,1,-12,1
aurora,-3,67,-248,-249,1,-12,1
aurora,-2,66,-247,-249,2,-12,1
aurora,-2,62,-248,-249,1,-11,1
aurora,-3,62,-249,-249,1,-11,1
aurora,-3,59,-250,-249,2,-10,1
aurora,-3,65,-250,-249,2,-11,1
aurora,-3,69,-247,-249,1,-10,1
aurora,-2,69,-245,-249,1,-10,1
aurora,-4,68,-249,-250,2,-10,1
aurora,-1,65,-248,-249,1,-10,1
aurora,-2,60,-249,-249,1,-11,1
aurora,-3,64,-248,-249,1,-11,1
aurora,-2,64,-248,-249,2,-11,1
aurora,-2,65,-248,-249,2,-11,1
aurora,-4,64,-248,-249,2,-11,1
aurora,-3,65,-248,-249,1,-11,1
aurora,-2,65,-248,-249,2,-10,1
aurora,-2,65,-247,-249,1,-11,1
aurora,-2,66,-247,-249,2,-11,1
aurora,-3,67,-247,-250,2,-11,1
aurora,-4,68,-247,-249,1,-11,1
aurora,-6,60,-249,-249,2,-11,1
aurora,-6,67,-247,-249,1,-10,1
aurora,-5,69,-247,-249,2,-11,1
aurora,-4,69,-246,-249,1,-11,1
aurora,-4,70,-247,-249,1,-11,1
aurora,-4,69,-247,-249,2,-12,1
aurora,-2,67,-248,-249,1,-12,1
aurora,-2,64,-247,-249,1,-11,1
aurora,-3,69,-246,-249,2,-10,1
aurora,-2,74,-245,-249,2,-10,1
aurora,-4,70,-246,-249,2,-10,1
aurora,-5,72,-245,-250,2,-9,1
aurora,-5,70,-247,-249,2,-9,1
aurora,-4,71,-246,-249,2,-10,1
aurora,-5,70,-246,-249,2,-10,1
aurora,-6,72,-246,-249,2,-10,1
aurora,-7,70,-246,-249,1,-10,1
aurora,-5,70,-247,-249,2,-10,1
aurora,-5,74,-246,-249,2,-10,1
aurora,-7,78,-243,-249,2,-10,1
aurora,-6,81,-242,-249,2,-10,1
aurora,-9,79,-244,-249,2,-10,1
aurora,-7,79,-243,-249,2,-10,2
aurora,-8,80,-243,-249,2,-10,2
aurora,-6,79,-243,-249,2,-10,2
aurora,-6,78,-243,-249,2,-10,2
aurora,-6,78,-244,-249,2,-10,2
aurora,-1,79,-248,-250,2,-10,2
aurora,5,77,-245,-220,-89,-38,2
aurora,-2,87,-241,-171,-121,-112,2
aurora,11,92,-237,-150,-90,-176,2
aurora,-7,85,-244,-236,-33,-76,2
aurora,203,56,-147,-105,-93,-208,2
aurora,5,85,-241,-224,-73,-79,2
aurora,1,85,-241,-221,-71,-87,2
aurora,13,69,-246,-234,-67,-63,2
aurora,18,79,-244,-208,-51,-104,2
aurora,1,39,-248,-205,-59,-127,2
aurora,4,94,-230,-198,-41,-137,2
aurora,-4,64,-248,-245,-3,-47,2
aurora,-3,82,-242,-244,-4,-51,2
aurora,-13,64,-248,-245,-4,-48,2
aurora,-9,80,-241,-244,-3,-48,2
aurora,-14,82,-241,-245,-3,-43,2
aurora,-14,75,-244,-246,-3,-42,2
aurora,-14,78,-242,-246,-2,-42,2
aurora,-14,76,-243,-246,-2,-41,2
aurora,-13,76,-244,-246,-2,-42,2
aurora,-11,73,-245,-246,-2,-40,2
aurora,-12,81,-243,-246,-1,-39,2
aurora,-5,72,-246,-246,-1,-38,2
aurora,-6,72,-246,-246,-1,-38,2
aurora,-7,71,-246,-246,-1,-38,2
aurora,-5,73,-246,-247,-1,-39,2
aurora,-7,76,-244,-245,-3,-46,2
aurora,-7,70,-246,-246,-2,-44,2
aurora,-9,70,-247,-246,-2,-44,2
aurora,-11,65,-248,-246,-2,-43,2
aurora,-15,66,-247,-246,-1,-42,2
aurora,-15,70,-246,-245,-2,-42,2
aurora,-14,75,-245,-246,-1,-42,2
aurora,-12,79,-243,-246,-1,-40,2
aurora,-9,81,-243,-246,-1,-40,2
aurora,-12,72,-245,-246,-1,-39,2
aurora,-11,67,-247,-247,-1,-39,2
aurora,-8,72,-248,-246,-1,-38,2
aurora,-10,71,-247,-247,-1,-38,2
aurora,-9,64,-250,-247,-1,-37,2
aurora,-7,68,-246,-247,0,-36,2
aurora,-5,68,-246,-247,0,-36,2
aurora,-7,67,-247,-247,0,-36,2
aurora,-7,66,-247,-247,0,-36,2
aurora,-8,69,-247,-247,0,-35,2
aurora,-6,66,-247,-247,0,-35,2
aurora,-7,66,-247,-247,0,-35,2
aurora,-8,65,-247,-247,0,-35,2
aurora,-8,65,-248,-247,0,-36,2
aurora,-10,65,-248,-247,0,-35,2
aurora,-10,70,-246,-247,0,-35,2
aurora,-11,68,-247,-247,0,-35,2
aurora,-12,67,-247,-247,0,-35,2
aurora,-11,68,-248,-247,0,-35,3
aurora,-8,69,-247,-247,0,-34,3
aurora,-11,71,-246,-247,0,-34,3
aurora,12,62,-242,-236,-53,-33,3
aurora,6,12,-247,-217,-60,-56,3
aurora,-3,79,-244,-249,-6,-38,3
aurora,0,79,-244,-251,-2,3,3
aurora,-11,78,-248,-254,-2,1,3
aurora,12,58,-249,-250,1,16,3
aurora,8,63,-248,-250,1,27,3
aurora,1,82,-242,-249,2,31,3
aurora,-2,68,-246,-249,2,31,3
aurora,-7,66,-247,-248,5,38,3
aurora,-9,76,-244,-248,6,41,3
aurora,-5,75,-245,-248,6,41,3
aurora,-5,71,-246,-248,6,40,3
aurora,-4,71,-246,-248,6,39,3
aurora,-3,71,-246,-249,6,37,3
aurora,-4,71,-246,-248,6,35,3
aurora,-4,70,-246,-249,6,36,3
aurora,-3,71,-246,-249,5,35,3
aurora,-5,74,-245,-248,6,35,3
aurora,-4,74,-246,-249,5,36,3
aurora,-3,74,-246,-249,6,36,3
aurora,-2,74,-245,-248,6,35,3
aurora,-2,74,-245,-248,6,37,3
aurora,-3,74,-245,-249,6,37,3
aurora,-4,76,-244,-248,6,38,3
aurora,-4,76,-245,-248,6,38,3
aurora,-7,75,-244,-248,5,38,3
aurora,-7,76,-244,-248,6,38,3
aurora,-13,84,-241,-248,6,38,3
aurora,-9,81,-243,-248,6,39,3
aurora,-10,79,-243,-248,6,39,3
aurora,-9,79,-243,-248,6,38,3
aurora,-9,78,-243,-248,6,38,3
aurora,-9,77,-244,-248,6,39,3
aurora,-4,75,-245,-248,6,38,3
aurora,-5,73,-246,-248,6,39,3
aurora,-6,72,-246,-248,7,39,3
aurora,-6,73,-245,-248,6,39,3
aurora,-7,74,-245,-248,7,39,3
aurora,-8,74,-245,-248,6,39,3
aurora,-7,74,-245,-248,7,39,3
aurora,-8,75,-245,-248,6,40,3
aurora,-7,75,-245,-248,7,40,3
aurora,-7,75,-245,-248,7,40,3
aurora,-6,75,-245,-248,6,40,3
aurora,-9,76,-244,-248,6,40,3
aurora,-7,75,-245,-248,7,40,3
aurora,-8,76,-245,-248,6,39,3
aurora,-9,76,-244,-248,6,39,3
aurora,-7,76,-244,-248,6,39,3
aurora,-7,76,-244,-248,6,39,3
aurora,-8,75,-245,-248,7,39,3
aurora,-8,74,-245,-248,6,39,3
aurora,-7,75,-245,-248,6,39,3
aurora,-6,77,-244,-248,6,39,3
aurora,-9,75,-245,-248,6,39,3
aurora,-7,76,-244,-248,6,39,4
aurora,-3,81,-242,-248,6,40,4
aurora,-4,77,-244,-248,7,39,4
aurora,-5,74,-244,-248,6,39,4
aurora,-10,73,-245,-248,6,40,4
aurora,-10,72,-246,-248,7,39,4
aurora,-8,74,-245,-248,6,40,4
aurora,-5,72,-246,-248,7,40,4
aurora,-4,77,-244,-248,7,41,4
aurora,-6,72,-246,-248,6,40,4
aurora,-7,71,-246,-248,6,40,4
aurora,-9,71,-246,-248,7,40,4
aurora,-17,68,-239,-215,-85,20,4
aurora,-183,46,-118,-68,-2,249,4
aurora,-184,-160,42,61,73,247,4
aurora,-147,-201,28,83,90,234,4
aurora,-55,-227,115,235,66,55,4
aurora,-92,-190,148,236,58,18,4
aurora,-42,-183,174,240,43,-25,4
aurora,-10,-191,170,241,32,-41,4
aurora,-21,-181,180,239,29,-49,4
aurora,5,-221,123,242,33,-34,4
aurora,3,-214,137,242,30,-34,4
aurora,4,-216,134,243,31,-28,4
aurora,-3,-206,149,242,28,-36,4
aurora,-2,-205,149,242,27,-39,4
aurora,-1,-207,148,239,19,-54,4
aurora,31,-195,162,239,49,47,4
aurora,-38,-192,165,243,38,0,4
aurora,-25,-206,141,244,35,-5,4
aurora,1,-209,144,245,28,-16,4
aurora,4,-219,127,249,20,-2,4
aurora,3,-214,136,246,20,-1,4
aurora,7,-210,142,246,21,0,4
aurora,4,-212,139,246,21,0,4
aurora,5,-212,139,247,21,0,4
aurora,4,-213,138,246,21,0,4
aurora,4,-213,138,247,21,0,4
aurora,4,-213,138,246,21,0,4
aurora,4,-212,139,246,20,0,4
aurora,5,-212,140,247,21,0,4
aurora,4,-212,139,246,21,0,4
aurora,5,-212,140,246,21,0,4
aurora,5,-211,140,246,21,0,4
aurora,6,-211,140,246,21,0,4
aurora,5,-212,140,246,21,0,4
aurora,6,-211,140,246,20,0,4
aurora,5,-212,140,247,21,0,4
aurora,6,-212,140,246,21,0,4
aurora,5,-211,140,246,21,0,4
aurora,7,-211,141,246,21,0,4
aurora,5,-211,141,246,21,0,4
aurora,6,-211,141,246,21,0,4
aurora,6,-211,141,246,21,0,4
aurora,6,-211,141,246,21,1,4
aurora,5,-211,141,246,21,0,4
aurora,6,-210,142,246,21,0,4
aurora,5,-211,141,246,21,0,4
aurora,6,-211,141,246,21,0,4
aurora,6,-211,141,246,21,0,5
aurora,6,-212,140,247,21,0,5
aurora,5,-212,140,246,21,0,5
aurora,6,-211,140,247,21,0,5
aurora,6,-211,140,246,21,0,5
aurora,-42,-178,176,243,15,-38,5
aurora,-28,-190,171,242,19,-41,5
aurora,47,-187,180,249,27,-21,5
aurora,18,-208,140,211,0,-105,5
aurora,-16,-209,145,240,44,-29,5
aurora,-14,-176,183,241,32,-41,5
aurora,-43,-205,143,240,24,-48,5
aurora,-39,-213,131,242,23,-38,5
aurora,-38,-214,129,242,23,-38,5
aurora,-50,-211,131,242,23,-39,5
aurora,-47,-216,122,242,21,-39,5
aurora,-52,-218,112,243,21,-36,5
aurora,-52,-225,101,243,22,-36,5
aurora,-48,-222,110,243,23,-33,5
aurora,-47,-223,110,243,22,-34,5
aurora,-46,-223,110,243,22,-34,5
aurora,-49,-222,108,243,22,-35,5
aurora,-49,-223,107,243,22,-34,5
aurora,-48,-224,106,243,23,-34,5
aurora,-51,-221,113,243,23,-34,5
aurora,-69,-217,108,243,22,-36,5
aurora,-69,-218,108,243,22,-37,5
aurora,-65,-215,114,243,22,-36,5
aurora,-61,-216,118,243,22,-35,5
aurora,-60,-218,113,243,22,-36,5
aurora,-58,-218,115,243,22,-36,5
aurora,-60,-217,115,243,22,-34,5
aurora,-67,-212,118,243,22,-36,5
aurora,-63,-215,116,243,22,-35,5
aurora,-61,-217,115,243,22,-35,5
aurora,-59,-212,123,243,22,-34,5
aurora,-72,-203,128,243,22,-36,5
aurora,-69,-210,119,243,22,-35,5
aurora,-34,-211,134,243,22,-35,5
aurora,-34,-216,127,243,22,-34,5
aurora,-36,-215,127,243,22,-34,5
aurora,-36,-216,127,243,22,-34,5
aurora,-36,-215,127,243,22,-34,5
aurora,-36,-215,127,243,22,-34,5
aurora,-36,-215,127,243,22,-34,5
aurora,-36,-215,128,243,22,-34,5
aurora,-36,-215,128,243,22,-34,5
aurora,-36,-215,128,243,22,-35,5
aurora,-35,-215,127,243,22,-34,5
aurora,-36,-215,127,243,22,-34,5
aurora,-36,-215,127,243,22,-34,5
aurora,-35,-215,128,243,22,-34,5
aurora,-35,-215,129,243,22,-34,5
aurora,-36,-215,129,243,22,-34,5
aurora,-35,-215,128,243,22,-33,5
aurora,-35,-215,129,243,22,-34,5
aurora,-35,-215,128,243,22,-34,5
aurora,-35,-214,129,243,22,-34,5
aurora,-35,-215,129,243,22,-34,5
aurora,-44,-207,138,244,23,-32,6
aurora,-49,-213,127,243,22,-33,6
aurora,-18,-184,179,243,34,-26,6
aurora,-13,-221,131,199,89,62,6
aurora,-47,-219,116,236,57,-5,6
aurora,-60,-190,162,238,31,-45,6
aurora,-38,-207,139,239,30,-55,6
aurora,-61,-209,126,237,27,-62,6
aurora,-56,-211,129,238,30,-39,6
aurora,-37,-216,127,236,69,49,6
aurora,-34,-216,124,246,24,0,6
aurora,-36,-216,127,250,22,-11,6
aurora,-31,-212,135,243,32,22,6
aurora,-45,-213,130,245,21,-16,6
aurora,-40,-211,130,246,20,-12,6
aurora,-43,-214,128,246,20,-13,6
aurora,-43,-219,119,246,19,-15,6
aurora,-38,-219,120,246,19,-14,6
aurora,-48,-217,120,246,19,-15,6
aurora,-49,-213,127,246,19,-16,6
aurora,-74,-201,134,245,19,-19,6
aurora,-73,-205,129,245,19,-17,6
aurora,-73,-204,130,246,20,-16,6
aurora,-71,-207,127,245,19,-18,6
aurora,-64,-212,125,246,19,-17,6
aurora,-58,-216,118,245,19,-19,6
aurora,-73,-203,131,246,19,-17,6
aurora,-75,-200,135,246,20,-15,6
aurora,-75,-200,136,246,20,-15,6
aurora,-74,-202,132,246,20,-16,6
aurora,-73,-204,130,246,20,-17,6
aurora,-72,-206,129,246,20,-16,6
aurora,-65,-212,119,246,19,-17,6
aurora,-26,-214,132,245,18,-20,6
aurora,-31,-217,126,245,19,-18,6
aurora,-36,-218,121,246,19,-17,6
aurora,-47,-219,119,246,19,-17,6
aurora,-49,-218,119,245,19,-16,6
aurora,-63,-212,120,245,19,-17,6
aurora,-58,-214,121,245,19,-18,6
aurora,-55,-214,123,245,19,-19,6
aurora,-56,-214,121,245,18,-21,6
aurora,-50,-217,121,245,18,-20,6
aurora,-28,-219,121,245,17,-22,6
aurora,-26,-219,123,245,17,-24,6
aurora,-23,-219,125,245,17,-23,6
aurora,-27,-220,122,245,17,-24,6
aurora,-33,-222,116,245,17,-24,6
aurora,-36,-223,112,245,16,-25,6
aurora,-28,-220,121,245,17,-24,6
aurora,-29,-222,116,245,17,-24,6
aurora,-31,-222,116,245,17,-25,6
aurora,-28,-221,119,245,17,-24,6
aurora,-27,-220,121,245,17,-24,6
aurora,-26,-214,133,245,17,-21,6
aurora,-23,-216,131,245,17,-25,6
aurora,-27,-221,118,245,18,-25,6
aurora,-22,-217,128,245,18,-23,6
aurora,-22,-218,127,245,18,-23,6
aurora,-22,-218,126,245,18,-24,7
aurora,-22,-218,128,245,18,-23,7
aurora,5,-177,187,240,25,-21,7
aurora,9,-215,139,242,31,-36,7
aurora,4,-192,161,208,17,-48,7
aurora,-200,-121,65,67,68,236,7
aurora,-241,-79,-13,-12,69,256,7
aurora,-236,-51,-57,-69,70,246,7
aurora,-239,-34,-94,14,56,264,7
aurora,-229,0,-94,27,79,250,7
aurora,-230,-26,-96,28,82,248,7
aurora,-235,-14,-85,42,76,248,7
aurora,-232,-8,-93,38,73,250,7
aurora,-229,16,-100,44,82,246,7
aurora,-225,18,-106,40,84,245,7
aurora,-224,19,-110,39,85,245,7
aurora,-224,21,-111,39,86,245,7
aurora,-223,21,-112,39,86,245,7
aurora,-222,20,-114,39,86,245,7
aurora,-222,20,-114,38,86,245,7
aurora,-222,20,-114,38,87,244,7
aurora,-222,21,-114,38,87,245,7
aurora,-222,20,-114,39,87,244,7
aurora,-219,20,-119,38,87,244,7
aurora,-221,20,-116,38,88,244,7
aurora,-220,20,-118,38,88,244,7
aurora,-221,21,-115,38,88,244,7
aurora,-221,21,-115,39,87,244,7
aurora,-224,20,-111,41,87,244,7
aurora,-224,21,-110,41,87,244,7
aurora,-223,23,-113,41,87,244,7
aurora,-221,19,-116,41,87,244,7
aurora,-219,19,-120,40,88,244,7
aurora,-214,14,-130,40,87,244,7
aurora,-225,19,-107,41,87,244,7
aurora,-222,22,-114,41,88,244,7
aurora,-221,30,-111,40,87,244,7
aurora,-220,29,-117,40,88,244,7
aurora,-219,28,-117,39,88,244,7
aurora,-216,28,-124,39,87,244,7
aurora,-207,31,-135,38,88,244,7
aurora,-203,31,-141,39,88,244,7
aurora,-210,27,-133,39,88,243,7
aurora,-215,30,-124,40,88,244,7
aurora,-213,29,-130,40,88,244,7
aurora,-206,29,-138,39,88,244,7
aurora,-202,13,-146,40,88,244,7
aurora,-198,17,-154,40,88,244,7
aurora,-215,26,-125,39,88,244,7
aurora,-206,33,-136,40,88,244,7
aurora,-203,34,-140,39,89,244,7
aurora,-204,34,-138,39,89,244,7
aurora,-198,30,-150,39,88,243,7
aurora,-206,35,-135,39,88,244,7
aurora,-200,28,-147,40,88,243,7
aurora,-208,37,-132,40,89,244,7
aurora,-199,29,-147,40,89,244,7
aurora,-199,29,-148,40,89,244,7
aurora,-196,26,-152,40,89,243,7
aurora,-196,27,-153,38,89,244,8
aurora,-206,34,-135,39,89,243,8
aurora,-208,34,-133,41,89,243,8
aurora,-174,82,-152,21,59,266,8
aurora,-164,95,-159,-69,56,253,8
aurora,-191,65,-148,-27,78,253,8
aurora,-184,64,-157,-28,64,257,8
aurora,-187,53,-154,-24,61,258,8
aurora,-192,55,-150,-25,61,258,8
aurora,-192,55,-147,-25,61,258,8
aurora,-194,50,-149,-26,61,258,8
aurora,-194,55,-148,-27,60,258,8
aurora,-193,53,-147,-28,60,258,8
aurora,-188,58,-153,-28,60,258,8
aurora,-186,68,-144,-28,60,258,8
aurora,-186,69,-151,-29,60,258,8
aurora,-186,67,-153,-29,60,258,8
aurora,-186,67,-153,-29,60,258,8
aurora,-189,66,-149,-30,60,258,8
aurora,-189,63,-151,-29,60,258,8
aurora,-188,66,-151,-29,60,258,8
aurora,-187,65,-152,-29,60,258,8
aurora,-186,65,-152,-29,60,258,8
aurora,-186,66,-152,-29,60,258,8
aurora,-183,66,-156,-29,60,258,8
aurora,-182,65,-159,-30,60,258,8
aurora,-182,65,-158,-30,60,258,8
aurora,-181,66,-158,-30,60,258,8
aurora,-183,66,-157,-30,60,258,8
aurora,-184,67,-156,-30,60,258,8
aurora,-183,64,-157,-30,60,258,8
aurora,-183,64,-158,-30,60,258,8
aurora,-181,64,-160,-29,60,258,8
aurora,-182,64,-159,-30,60,258,8
aurora,-182,64,-158,-30,60,258,8
aurora,-182,64,-158,-30,60,258,8
aurora,-184,66,-154,-30,60,258,8
aurora,-184,67,-154,-29,60,258,8
aurora,-188,65,-150,-30,59,258,8
aurora,-188,64,-152,-31,59,258,8
aurora,-185,63,-155,-31,59,258,8
aurora,-173,84,-156,-31,59,258,8
aurora,-175,61,-168,-32,59,258,8
aurora,-176,65,-166,-32,59,258,8
aurora,-176,70,-161,-32,59,258,8
aurora,-178,71,-160,-32,59,258,8
aurora,-180,74,-157,-33,59,258,8
aurora,-175,64,-167,-33,59,258,8
aurora,-175,68,-165,-32,59,258,8
aurora,-176,68,-164,-32,58,258,8
aurora,-176,68,-163,-32,58,258,8
aurora,-175,71,-164,-33,59,258,8
aurora,-173,78,-163,-33,59,258,8
aurora,-173,68,-168,-33,58,258,8
aurora,-174,63,-168,-33,58,258,8
aurora,-176,64,-166,-33,59,258,8
aurora,-170,72,-168,-33,58,258,8
aurora,-175,74,-158,-34,58,258,8
aurora,-174,69,-166,-33,58,258,8
aurora,-168,78,-167,-33,58,258,9
aurora,-170,75,-169,-34,58,259,9
aurora,-171,67,-168,-11,88,236,9
aurora,-145,81,-187,-14,51,262,9
aurora,-222,-3,-90,-5,54,261,9
aurora,-206,9,-144,-9,61,259,9
aurora,-204,24,-141,2,64,255,9
aurora,-203,8,-144,-5,47,263,9
aurora,-190,31,-160,4,49,264,9
aurora,-189,35,-159,0,48,264,9
aurora,-187,54,-156,0,47,263,9
aurora,-193,53,-148,0,47,264,9
aurora,-193,57,-147,-1,47,264,9
aurora,-192,59,-147,-1,47,264,9
aurora,-192,59,-146,0,47,263,9
aurora,-192,60,-146,-1,47,263,9
aurora,-193,60,-146,-1,47,263,9
aurora,-192,63,-145,-2,47,264,9
aurora,-193,60,-145,-3,46,264,9
aurora,-194,59,-144,-3,46,264,9
aurora,-194,58,-144,-3,46,264,9
aurora,-194,58,-144,-4,46,264,9
aurora,-193,56,-145,-4,46,264,9
aurora,-194,41,-151,-4,46,264,9
aurora,-193,41,-153,-4,46,264,9
aurora,-194,39,-151,-4,46,264,9
aurora,-195,41,-150,-4,46,264,9
aurora,-194,55,-145,-4,46,264,9
aurora,-192,56,-147,-5,46,263,9
aurora,-193,58,-146,-5,47,264,9
aurora,-192,59,-147,-6,47,264,9
aurora,-191,62,-148,-6,47,263,9
aurora,-192,57,-149,-6,47,263,9
aurora,-188,54,-155,-7,47,263,9
aurora,-188,57,-154,-7,48,264,9
aurora,-187,57,-155,-7,47,263,9
aurora,-187,56,-156,-7,48,263,9
aurora,-187,58,-156,-7,48,263,9
aurora,-187,57,-155,-7,48,264,9
aurora,-187,58,-156,-7,48,263,9
aurora,-187,59,-155,-7,48,264,9
aurora,-186,60,-155,-7,48,263,9
aurora,-187,59,-155,-7,48,263,9
aurora,-187,60,-155,-7,48,263,9
aurora,-186,60,-155,-7,48,263,9
aurora,-186,60,-155,-7,48,263,9
aurora,-186,60,-155,-7,48,263,9
aurora,-187,61,-155,-7,48,263,9
aurora,-186,60,-155,-7,48,263,9
aurora,-187,61,-155,-8,48,263,9
aurora,-186,61,-155,-7,48,264,9
aurora,-186,61,-154,-8,48,263,9
aurora,-186,61,-155,-8,48,263,9
aurora,-186,61,-155,-7,48,263,9
aurora,-186,61,-155,-8,48,263,9
aurora,-186,62,-155,-7,48,263,9
aurora,-186,62,-154,-8,48,263,9
aurora,-186,62,-155,-7,48,263,9
aurora,-186,63,-154,-7,48,263,9
aurora,-186,63,-154,-7,48,263,10
aurora,-186,63,-155,-7,48,263,10
aurora,-186,63,-155,-8,48,264,10
aurora,-175,66,-167,-11,48,263,10
aurora,-175,44,-168,30,179,17,10
aurora,44,97,-226,-154,76,-123,10
aurora,158,22,-169,-15,110,-210,10
aurora,250,-17,-37,-130,141,-55,10
aurora,171,-146,75,-144,-87,-93,10
aurora,245,-46,-64,-192,0,-136,10
aurora,235,29,-90,-191,67,-132,10
aurora,217,37,-129,-224,11,-111,10
aurora,231,33,-105,-226,30,-94,10
aurora,221,41,-122,-222,16,-112,10
aurora,195,61,-147,-223,10,-103,10
aurora,230,35,-109,-143,130,135,10
aurora,204,57,-134,-81,221,-31,10
aurora,187,75,-173,-84,217,-58,10
aurora,222,47,-117,-80,195,-113,10
aurora,223,45,-117,-74,199,-113,10
aurora,221,47,-119,-73,199,-114,10
aurora,220,48,-121,-76,199,-112,10
aurora,223,40,-118,-76,199,-111,10
aurora,224,48,-114,-77,199,-111,10
aurora,223,49,-115,-77,199,-110,10
aurora,221,52,-117,-77,199,-110,10
aurora,220,52,-118,-76,199,-110,10
aurora,220,53,-119,-77,199,-111,10
aurora,219,53,-120,-77,199,-110,10
aurora,215,60,-123,-78,199,-109,10
aurora,217,60,-121,-77,200,-109,10
aurora,214,61,-125,-77,200,-108,10
aurora,212,65,-126,-79,198,-110,10
aurora,211,66,-127,-80,199,-110,10
aurora,211,66,-127,-79,199,-109,10
aurora,212,65,-125,-79,199,-109,10
aurora,206,76,-129,-80,200,-108,10
aurora,207,73,-128,-80,200,-108,10
aurora,208,72,-128,-80,199,-108,10
aurora,210,65,-129,-80,200,-107,10
aurora,210,65,-129,-80,200,-108,10
aurora,207,68,-132,-80,200,-107,10
aurora,204,70,-135,-80,200,-107,10
aurora,206,68,-134,-80,200,-107,10
aurora,207,67,-133,-80,200,-107,10
aurora,207,67,-133,-80,200,-107,10
aurora,206,68,-135,-80,200,-107,10
aurora,206,67,-134,-80,200,-107,10
aurora,206,67,-134,-80,200,-107,10
aurora,207,67,-134,-80,200,-107,10
aurora,209,64,-131,-80,200,-107,10
aurora,209,65,-130,-80,200,-107,10
aurora,197,76,-141,-81,200,-106,10
aurora,200,72,-140,-80,200,-108,10
aurora,201,69,-140,-79,199,-110,10
aurora,191,78,-147,-75,203,-104,10
aurora,203,72,-135,-72,205,-101,10
aurora,202,72,-137,-73,206,-100,10
aurora,195,78,-142,-71,206,-99,10
aurora,194,79,-144,-71,207,-98,11
aurora,194,80,-143,-71,207,-98,11
aurora,184,88,-152,-71,208,-97,11
aurora,174,82,-166,29,202,155,11
aurora,175,83,-166,68,129,212,11
aurora,175,84,-165,65,133,214,11
