x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
204,70,-135,-80,200,-107,10
206,68,-134,-80,200,-107,10
207,67,-133,-80,200,-107,10
207,67,-133,-80,200,-107,10
206,68,-135,-80,200,-107,10
206,67,-134,-80,200,-107,10
206,67,-134,-80,200,-107,10
207,67,-134,-80,200,-107,10
209,64,-131,-80,200,-107,10
209,65,-130,-80,200,-107,10
197,76,-141,-81,200,-106,10
200,72,-140,-80,200,-108,10
201,69,-140,-79,199,-110,10
191,78,-147,-75,203,-104,10
203,72,-135,-72,205,-101,10
202,72,-137,-73,206,-100,10
195,78,-142,-71,206,-99,10
194,79,-144,-71,207,-98,11
194,80,-143,-71,207,-98,11
184,88,-152,-71,208,-97,11
174,82,-166,29,202,155,11
175,83,-166,68,129,212,11
175,84,-165,65,133,214,11
171,101,-158,57,152,197,11
173,102,-156,49,153,198,11
158,109,-163,44,154,199,11
161,109,-162,151,20,217,11
165,107,-160,4,-51,-221,11
163,107,-161,56,5,-229,11
163,106,-162,46,-87,-231,11
162,106,-163,11,-82,-236,11
162,107,-163,2,-81,-236,11
160,107,-164,7,-57,-247,11
157,103,-171,5,-57,-246,11
156,102,-172,5,-57,-247,11
159,104,-167,2,-58,-246,11
154,110,-167,1,-58,-246,11
155,106,-170,0,-59,-246,11
142,100,-184,0,-55,-247,11
145,91,-188,2,-52,-248,11
152,91,-182,5,-52,-248,11
150,98,-179,2,-53,-247,11
149,99,-180,0,-53,-248,11
148,99,-180,0,-54,-248,11
147,98,-182,-2,-54,-248,11
150,103,-177,-4,-55,-247,11
164,103,-162,0,-55,-247,11
161,109,-161,4,-54,-248,11
159,110,-163,3,-54,-248,11
158,103,-169,2,-54,-248,11
159,101,-169,2,-53,-248,11
160,103,-167,2,-53,-248,11
160,100,-169,2,-53,-248,11
161,100,-168,2,-53,-248,11
159,100,-170,1,-53,-248,11
167,104,-158,-4,-55,-247,11
159,110,-162,-3,-54,-248,11
157,107,-167,-2,-54,-248,11
157,100,-171,-2,-53,-248,11
138,110,-181,-5,-55,-248,11
159,99,-171,-3,-53,-248,11
156,99,-173,-3,-53,-248,11
156,100,-173,-3,-53,-248,11
156,98,-174,-3,-53,-248,11
156,99,-174,-3,-53,-248,11
157,97,-175,-3,-53,-248,11
157,97,-174,-3,-53,-248,11
157,96,-174,-3,-53,-248,11
158,96,-174,-3,-53,-248,11
157,95,-175,-3,-53,-248,11
158,96,-175,-3,-53,-248,11
156,96,-175,-4,-53,-248,11
157,96,-175,-4,-53,-248,11
157,95,-176,-4,-53,-248,11
157,96,-175,-4,-53,-248,11
157,95,-176,-4,-53,-248,11
155,95,-178,-4,-53,-248,12
157,95,-176,-4,-53,-248,12
155,95,-178,-4,-53,-248,12
136,87,-196,-22,-88,-251,12
242,43,-5,76,-49,-257,12
260,-18,-45,61,-43,-241,12
245,5,-77,20,-58,-259,12
232,30,-104,21,-50,-247,12
230,39,-105,21,-50,-248,12
230,40,-106,22,-50,-248,12
229,41,-106,22,-50,-247,12
227,47,-108,22,-50,-248,12
229,46,-102,18,-51,-248,12
229,51,-101,21,-50,-248,12
229,51,-102,21,-50,-248,12
228,50,-104,21,-50,-248,12
228,50,-104,21,-50,-248,12
228,50,-104,21,-50,-248,12
227,50,-105,21,-50,-248,12
228,50,-105,21,-50,-248,12
227,49,-106,21,-50,-248,12
227,49,-106,20,-50,-248,12
228,49,-105,21,-50,-248,12
227,50,-105,21,-50,-247,12
227,49,-105,22,-50,-248,12
227,51,-104,20,-50,-248,12
225,53,-109,21,-50,-248,12
227,48,-104,21,-50,-248,12
226,53,-107,21,-50,-247,12
226,51,-108,21,-50,-247,12
226,51,-108,21,-50,-248,12
224,54,-109,21,-50,-247,12
219,53,-119,21,-50,-248,12
228,46,-107,23,-49,-248,12
229,44,-105,23,-49,-248,12
228,42,-106,22,-49,-247,12
229,42,-107,23,-49,-248,12
229,42,-107,22,-49,-248,12
229,43,-107,23,-50,-248,12
228,42,-107,23,-50,-248,12
228,43,-107,22,-50,-248,12
228,44,-106,22,-50,-248,12
229,46,-103,23,-50,-247,12
229,47,-104,23,-50,-248,12
229,47,-102,22,-49,-247,12
229,47,-103,23,-49,-247,12
229,46,-104,22,-50,-247,12
228,47,-104,23,-49,-248,12
229,49,-103,22,-49,-248,12
229,48,-103,22,-50,-248,12
228,49,-105,23,-50,-248,12
228,50,-104,22,-50,-248,12
227,51,-105,23,-50,-248,12
228,51,-103,22,-50,-248,12
228,51,-104,22,-50,-248,12
223,52,-112,20,-50,-248,12
210,61,-131,7,-51,-248,12
216,64,-119,11,-50,-248,12
215,62,-123,11,-51,-248,12
