x_chest;y_chest;z_chest;x_ankle;y_ankle;z_ankle;position
256;-40;1;-38;-2;-251;10
256;-40;2;-41;-3;-251;10
255;-40;2;-42;-3;-251;10
255;-41;2;-42;-3;-251;10
255;-40;3;-42;-3;-250;10
255;-40;2;-42;-3;-250;10
255;-40;3;-42;-3;-250;10
256;-40;2;-42;-3;-250;10
255;-41;2;-42;-3;-251;10
255;-40;2;-42;-3;-250;10
255;-40;2;-42;-3;-251;10
256;-40;3;-42;-3;-250;10
255;-40;3;-42;-3;-251;10
256;-40;2;-42;-3;-251;10
256;-40;3;-42;-3;-250;10
256;-40;1;-42;-3;-251;10
255;-40;3;-42;-3;-251;10
255;-40;1;-42;-3;-250;10
256;-40;3;-42;-3;-250;10
255;-40;2;-42;-3;-251;10
255;-39;3;-42;-3;-251;10
255;-41;1;-42;-3;-250;10
256;-39;1;-42;-4;-251;11
254;-48;-7;-66;24;-244;11
254;-48;3;-34;3;-252;11
255;-42;9;-41;0;-251;11
255;-41;11;-39;-1;-251;11
255;-42;10;-39;-1;-251;11
255;-41;9;-38;0;-251;11
255;-41;11;-38;-1;-251;11
255;-41;10;-38;-1;-251;11
255;-40;12;-38;-1;-252;11
255;-41;9;-38;-1;-251;11
255;-40;11;-38;0;-251;11
255;-41;10;-38;0;-251;11
255;-41;11;-38;0;-252;11
255;-41;10;-38;0;-251;11
255;-41;11;-38;0;-251;11
255;-41;9;-37;0;-251;11
255;-41;10;-37;-1;-251;11
255;-41;10;-38;0;-251;11
255;-42;9;-37;0;-251;11
255;-41;10;-37;0;-251;11
255;-41;9;-38;0;-251;11
255;-41;12;-37;0;-252;11
255;-41;10;-38;0;-251;11
255;-41;11;-38;0;-252;11
255;-41;10;-38;0;-252;11
255;-41;11;-37;0;-251;11
255;-41;10;-38;0;-251;11
255;-41;12;-38;0;-251;11
255;-41;11;-38;0;-251;11
255;-41;10;-37;0;-251;11
255;-40;11;-37;0;-251;11
255;-42;10;-37;0;-251;11
255;-41;11;-37;0;-251;11
255;-41;10;-37;0;-252;11
255;-41;11;-37;0;-251;11
255;-41;10;-37;0;-251;11
255;-41;11;-37;0;-251;11
255;-41;12;-37;0;-252;11
255;-41;11;-37;0;-251;11
255;-40;12;-37;0;-251;11
255;-41;10;-37;0;-252;11
255;-41;12;-37;0;-252;11
255;-42;11;-38;0;-252;11
255;-41;13;-37;0;-251;11
255;-42;10;-38;0;-251;11
255;-41;12;-37;0;-251;11
